% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.756574751e+03 +1.849514751e+03 +1.849514751e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
20 0 +1.082149393e+03 +1.175089393e+03 +1.175089393e+03 +4.8270e-01 -4.3215e-01 +1.6455e-01 +4.3657e+00 -6.2330e-01 +7.0627e-01 +2.5465e+00 +4.0697e-01 +2.0254e+00 +2.0768e+00 -1.2801e+00 +1.0530e+00 -4.3052e+00 -5.6688e-02 -1.7184e+00 +3.7055e+00 +4.5374e+00 -3.0356e+00 +3.1815e+00 +4.4745e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.535000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.653243133e+03 +2.688593133e+03 +2.688593133e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.813763049e+03 +1.849113049e+03 +1.849113049e+03 +1.3007e+00 +1.6049e+00 -3.7144e-01 -1.1243e-01 -8.3958e-01 +1.8335e+00 +1.8624e+00 +4.4887e+00 +2.4868e+00 -3.1375e+00 +1.6876e+00 -4.8866e+00 -3.3481e-01 -2.7064e+00 -3.9575e+00 -2.3418e+00 -1.5746e-01 +2.3802e-02 -7.1959e-01 +1.4005e-01
6 0 +1.683906285e+03 +1.719256285e+03 +1.719256285e+03 -4.5383e+00 -9.8537e-01 +3.3992e+00 +4.9766e+00 -9.1449e-01 +4.1664e+00 -2.6602e+00 +2.1666e+00 -9.8995e-01 -4.7886e+00 +3.6220e-01 +8.0917e-01 +3.5568e+00 +1.7296e+00 -5.7820e-01 -3.3239e+00 -3.7434e+00 -3.3729e+00 +4.6935e+00 -2.1569e+00
16 0 +1.042565937e+03 +1.077915937e+03 +1.077915937e+03 +4.7537e-01 -2.4946e+00 +1.1657e+00 +2.6107e+00 -2.1018e+00 -4.4770e+00 +6.4071e-01 -3.5660e+00 -3.1078e+00 +3.8554e+00 -2.4409e-01 +8.2813e-01 +8.9059e-01 +3.7280e+00 -3.6504e+00 -2.0600e+00 +4.2579e+00 +1.3834e+00 +3.7080e+00 -4.7797e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.820000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.959996499e+02 +7.998196499e+02 +7.998196499e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.806792108e+02 +7.844992108e+02 +7.844992108e+02 +2.7479e-01 +1.4421e+00 +2.1315e+00 -9.8843e-01 -2.3824e+00 -2.7624e-01 +3.4754e+00 -3.1001e-01 -2.4279e+00 +9.2317e-01 +4.5313e+00 +6.1533e-01 +3.5742e+00 -2.6195e+00 +3.0924e+00 -4.0191e+00 -3.1519e+00 -1.3990e+00 +7.6550e-01 -2.4634e+00
10 0 +6.240404252e+02 +6.278604252e+02 +6.278604252e+02 -3.0395e+00 -2.2456e-01 +2.1779e+00 -4.7595e+00 -1.7922e+00 -7.1187e-01 +2.4523e+00 +3.9570e+00 -9.8998e-01 -2.0469e+00 +2.9840e+00 -2.3825e+00 -2.3471e+00 -3.7241e+00 +1.0559e-01 -6.7973e-01 +4.7755e+00 +6.5857e-01 +1.4890e+00 -1.1646e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.175000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.198388697e+03 +1.220138697e+03 +1.220138697e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 0 +8.111370941e+02 +8.328870941e+02 +8.328870941e+02 -2.4887e+00 -3.5073e+00 -1.3427e+00 +4.5218e+00 +1.6413e+00 -4.9852e+00 -5.5818e-01 -2.4123e+00 +1.1528e+00 +8.6474e-01 -2.6475e+00 -3.0423e+00 +4.9125e+00 +1.7067e+00 +1.4778e+00 -2.4514e+00 +1.0478e+00 +7.7005e-01 -1.8435e+00 +1.0130e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.479000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.307298063e+02 +8.955198063e+02 +8.955198063e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
15 0 +7.850719665e+02 +8.498619665e+02 +8.498619665e+02 +9.5895e-01 +3.5867e+00 -4.2165e+00 +3.2486e-01 -3.1876e+00 -2.4443e+00 +1.1055e-01 +3.1514e+00 +5.1857e-01 +6.5952e-01 +1.2230e+00 +8.7768e-01 +3.6212e+00 +5.5432e-01 -2.9903e-01 +2.2126e+00 -2.8512e+00 +4.2242e+00 -4.5088e+00 -1.6462e+00
23 0 +5.254619241e+02 +5.902519241e+02 +5.902519241e+02 +2.5617e+00 +2.9908e+00 -1.8714e-01 +4.0550e-01 -1.0008e+00 +2.9864e-01 -1.9803e+00 -4.0794e+00 +2.0576e+00 +1.6252e+00 +3.5455e+00 +1.2683e+00 -1.5875e+00 +1.8879e+00 -2.8240e+00 +2.8978e+00 +4.4459e-01 +2.4892e+00 -4.4510e+00 -2.1083e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.947000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.687077709e+02 +7.192377709e+02 +7.192377709e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
24 0 +5.961550073e+02 +5.466850073e+02 +5.466850073e+02 -1.5979e+00 +1.1489e+00 -1.7119e+00 -1.4498e+00 -4.6518e-01 -2.5949e+00 -1.7842e+00 +1.0059e+00 -4.6649e+00 -1.5237e+00 +2.0257e+00 -1.8461e-03 +2.6602e+00 +4.8805e+00 -2.3983e-01 -3.8522e+00 +4.4689e+00 -3.5630e-02 +1.2411e+00 +3.5981e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.225000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.989061696e+02 +6.566561696e+02 +6.566561696e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 0 +6.976585541e+02 +6.554085541e+02 +6.554085541e+02 +2.8613e+00 +3.3921e+00 +2.9456e+00 -1.8150e+00 +4.9171e+00 +1.0650e+00 -4.0174e+00 -1.0028e+00 -4.2154e+00 +2.9546e+00 +1.0250e+00 +1.2226e+00 -4.9090e-01 +2.4125e+00 -5.4769e-01 +4.0478e+00 +4.0049e+00 -3.2785e+00 -3.2100e-01 +1.3695e+00
25 0 +6.170285791e+02 +5.747785791e+02 +5.747785791e+02 +5.4426e-01 -3.1896e+00 +1.9518e+00 -4.4633e+00 -6.0979e-01 +6.0453e-01 -3.2078e+00 -4.4032e+00 -2.3397e+00 -2.7232e+00 +2.4957e+00 -4.8350e+00 +1.3578e+00 +5.9551e-01 +1.3386e+00 -2.1317e+00 +4.2506e+00 -5.4098e-02 +4.4984e+00 -1.5669e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.295600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.594304023e+02 +5.298704023e+02 +5.298704023e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.774000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
