% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.650476606e+01 +1.278547661e+02 +1.278547661e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.686620609e+01 +1.182162061e+02 +1.182162061e+02 +2.1383e+00 +4.7209e+00 -8.5389e-01
6 0 +1.969892061e+01 +9.104892061e+01 +9.104892061e+01 +2.0775e+00 +4.1956e+00 +7.9985e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.552200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.157138576e+02 -2.395061424e+02 -2.395061424e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.800251730e+01 -2.972174827e+02 -2.972174827e+02 +1.3951e+00 +2.6045e+00 -4.2732e+00
6 0 +2.369328677e+01 -3.315267132e+02 -3.315267132e+02 -3.9481e+00 +6.1333e-01 -1.1860e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.917000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.430728932e+02 +2.422428932e+02 +2.422428932e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.867123568e+01 +1.778412357e+02 +1.778412357e+02 -1.6648e+00 -1.4281e+00 +1.4359e-01
3 0 +6.118790476e+01 +1.603579048e+02 +1.603579048e+02 -2.0018e+00 -3.9885e+00 -4.4848e+00
4 0 +4.834869710e+01 +1.475186971e+02 +1.475186971e+02 -1.0054e+00 -4.9832e+00 +1.9613e+00
6 0 +2.234305373e+01 +1.215130537e+02 +1.215130537e+02 +5.4485e-01 +4.3813e+00 +2.1505e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.179100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.600132960e+01 -4.919086704e+02 -4.919086704e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.721000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.758449571e+01 +3.037449571e+01 +3.037449571e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.133059186e+01 +1.412059186e+01 +1.412059186e+01 -2.7061e+00 +4.9638e+00 -1.8296e+00
3 0 +1.289155555e+01 -4.431844445e+01 -4.431844445e+01 +1.4983e+00 -2.4424e+00 +2.0122e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.250000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.400312354e+02 +1.307812354e+02 +1.307812354e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.222548339e+02 +1.130048339e+02 +1.130048339e+02 +3.5720e+00 +1.0584e+00 +1.5750e+00
3 0 +2.127007773e+01 +1.202007773e+01 +1.202007773e+01 +2.0089e+00 +1.1800e+00 +1.6536e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.206100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.324302289e+02 +5.530402289e+02 +5.530402289e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.029930660e+02 +5.236030660e+02 +5.236030660e+02 +3.8892e+00 -4.7843e+00 -2.3330e+00
4 0 +2.034506695e+01 +4.409550670e+02 +4.409550670e+02 +2.0595e+00 -2.0773e+00 +3.3130e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.088100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
